mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
label_core_rerank,half1_disease_acne_0001,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,absorica | absorica ld | acanya | accutane | acetoxyl | acne-10 | acne-clear | acnevir | acnomel bp 5 | aczone | adapalene | adapalene / benzoyl peroxide | adoxa | adoxa ck | adoxa pak | adoxa tt | aklief | akurza | ala-tet | aliclen | alquam-x acne therapy gel | altreno | amnesteem | amzeeq | arazlo | avidoxy | avita | benzac | benzac ac | benzaclin | benzamycin | benzamycin pak | benzashave | benzefoam ultra | benzepro | benziq | benzoyl peroxide | benzoyl peroxide / clindamycin | benzoyl peroxide / erythromycin | benzoyl peroxide / hydrocortisone | benzoyl peroxide / salicylic acid | benzoyl peroxide / tretinoin | beyaz | binora | bp 10-wash | bpo gel | brevoxyl | brevoxyl acne wash kit | brodspec | cinolar | claravis | clarifoam ef | clascoterone | clearskin | cleeravue-m | cleocin t | clinda-derm | clindacin etz | clindacin p | clindacin pac | clindagel | clindamycin | clindamycin / tretinoin | clindareach pledget | clindets | compound w | dapsone | dermalzone | dermasorb ta | dhs salicylic acid 3% | differin | doryx | doryx mpc | doxy 100 | doxycycline | drospirenone / ethinyl estradiol | drospirenone / ethinyl estradiol / levomefolate calcium | duac | durasal | dynacin | emcin clear | epiduo forte | erygel | erythromycin | evoclin | fabior | fostex medicated cleansing cream | gianvi | hydrisalic | inova 4 / 1 | inova 8/2 | isotretinoin | jasmiel | liquimat light | liquimat medium | loryna | minocin | minocycline | minolira | monodox | morgidox | myorisan | neuac | neutrogena rapid clear stubborn acne | nikki | ocella | onexton | oralone | oscion | oxy daily wash | oxy-10 | p & s | panoxyl | persa-gel | plexion | r a acne | resinol | resorcinol | resorcinol / sulfur | retin-a | riax | sal-plant gel | salactic film | salex | salicylic acid | salicylic acid / sulfur | salvax | sarecycline | sastid | scalpicin scalp relief | seysara | solodyn | soluclenz rx | sotret | stri-dex | sulfacetamide sodium / sulfur | sulfacleanse 8/4 | sulfoam | sulfur | sulpho-lac soap | sumadan | sumaxin | suphera | syeda | targadox | tazarotene | tazorac | tetracycline | theramycin z | tretinoin | tri-previfem | tri-sprintec | triderm | trifarotene | twyneo | vanoxide-hc | veltin | vibramycin | winlevi | ximino | yaz | z-clinz 10 | zarah | zenatane | ziana,273,273,0,0,0,0,0,1.0,0.030303030303030304,1.0,1.0,0.7,0.04242424242424243,1.0,0.7846170207230129,0.75,0.09090909090909091,1.0,0.7902759284469054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_aids_0002,stribild | cobicistat / elvitegravir / emtricitabine / tenofovir | efavirenz / emtricitabine / tenofovir | atripla | ondansetron | triumeq | abacavir / dolutegravir / lamivudine | clonidine | epzicom | complera | emtricitabine / rilpivirine / tenofovir | abacavir / lamivudine | enfuvirtide | fuzeon | atazanavir | reyataz | isentress | cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide | genvoya | filgrastim,abacavir | abacavir / dolutegravir / lamivudine | abacavir / lamivudine | abacavir / lamivudine / zidovudine | accesspak for hiv pep basic | accesspak for hiv pep expanded with kaletra | accesspak for hiv pep expanded with viracept | aptivus | atazanavir | atazanavir / cobicistat | atripla | bictegravir / emtricitabine / tenofovir alafenamide | biktarvy | cabenuva | cabotegravir | cabotegravir / rilpivirine | cimduo | cobicistat | cobicistat / darunavir | cobicistat / darunavir / emtricitabine / tenofovir alafenamide | cobicistat / elvitegravir / emtricitabine / tenofovir | cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide | combivir | complera | crofelemer | darunavir | delstrigo | descovy | dolutegravir | dolutegravir / lamivudine | dolutegravir / rilpivirine | doravirine | doravirine / lamivudine / tenofovir | dovato | edurant | efavirenz | efavirenz / emtricitabine / tenofovir | efavirenz / lamivudine / tenofovir | elvitegravir | emtricitabine | emtricitabine / lopinavir / ritonavir / tenofovir | emtricitabine / nelfinavir / tenofovir | emtricitabine / rilpivirine / tenofovir | emtricitabine / rilpivirine / tenofovir alafenamide | emtricitabine / tenofovir | emtricitabine / tenofovir alafenamide | emtriva | enfuvirtide | epivir | epivir-hbv | epzicom | etravirine | evotaz | florastor kids | fosamprenavir | fostemsavir | fuzeon | genvoya | ibalizumab | intelence | invirase | isentress | isentress hd | juluca | kaletra | lamivudine | lamivudine / tenofovir | lamivudine / zidovudine | lexiva | lopinavir / ritonavir | maraviroc | mytesi | nelfinavir | nevirapine | norvir | odefsey | pifeltro | prezcobix | prezista | raltegravir | retrovir | reyataz | rilpivirine | ritonavir | rukobia | saccharomyces boulardii lyo | saquinavir | selzentry | septra ds | stribild | sustiva | symfi | symfi lo | symtuza | temixys | tenofovir | tipranavir | tivicay | tivicay pd | triumeq | triumeq pd | trizivir | trogarzo | truvada | tybost | viracept | viramune | viramune xr | viread | vocabria | ziagen | zidovudine,119,119,0,0,0,0,0,0.8,0.03571428571428571,1.0,0.8687949224876581,0.8,0.07142857142857142,1.0,0.8454256604216017,0.85,0.15178571428571427,1.0,0.8679044771780225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_allergy_0003,cyproheptadine | promethazine | prednisone | omalizumab | epipen | ketotifen | xolair | chlor-trimeton | phenergan | ketorolac | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | aristocort | zaditor | alavert | azelastine | triamcinolone | zymine,"a-phedrin | abatuss dmx | acetaminophen / chlorpheniramine | acetaminophen / chlorpheniramine / dextromethorphan | acetaminophen / chlorpheniramine / phenylephrine | acetaminophen / dexbrompheniramine | acetaminophen / dextromethorphan / diphenhydramine | acetaminophen / dextromethorphan / doxylamine | acetaminophen / dextromethorphan / doxylamine / phenylephrine | acetaminophen / dextromethorphan / doxylamine / pseudoephedrine | acetaminophen / dextromethorphan / guaifenesin / phenylephrine | acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine | acetaminophen / dextromethorphan / phenylephrine | acetaminophen / pheniramine / phenylephrine | actifed cold and allergy | advil allergy sinus | advil children's allergy sinus | ala-hist ir | ala-hist pe | alahist d | alclometasone | alka-seltzer plus cold formula sparkling original effervescent tablets | allan tannate pediatric | aller-chlor | allerest pe | allergy relief | allermax | ambifed cd | aphedrid | aprodine | aspirin / chlorpheniramine / phenylephrine | atrovent | benadryl | benadryl allergy plus sinus headache | biotussin dac | bp allergy jr | bromatan plus | brompheniramine / codeine / phenylephrine | c-tanna 12 | c.p.m. | capron dm | capron dmt | carbetapentane / chlorpheniramine | cheratussin dac | children's triacting night time | chlo-amine | chlophedianol / dexbrompheniramine | chlophedianol / dexchlorpheniramine / pseudoephedrine | chlor-mal | chlor-trimeton | chlorcyclizine / phenylephrine | chlorex a | chlorex-a 12 | chlorpheniramine | chlorpheniramine / codeine | chlorpheniramine / hydrocodone | chlorpheniramine / ibuprofen / phenylephrine | chlorpheniramine / ibuprofen / pseudoephedrine | chlorpheniramine / phenylephrine | chlorpheniramine / phenylephrine / phenyltoloxamine | chlorpheniramine / phenylephrine / pyrilamine | chlortan | chlortan d | clear cough pm multi-symptom | codar ar | codeine / guaifenesin / pseudoephedrine | codeine / phenylephrine / triprolidine | codimal dm | coditussin dac | complete allergy relief | comtrex cold & cough | comtrex cold and cough maximum strength | comtrex nighttime cold & cough | comtrex severe cold & sinus | conal | conex | contac cold + flu (night formula) | contac cold + flu (night) cooling relief liquid | coricidin hbp cold & flu | coricidin hbp maximum strength flu | coricidin hbp nighttime multi-symptom cold | corticotropin | dallergy | dallergy drops | de-sone la | decorel forte plus | delsym cough+ cold day time | delsym night time multi-symptom | deltuss dmx | depo-medrol | desowen | dexamethasone | dexamethasone intensol | dexbrompheniramine | dexbrompheniramine / phenylephrine | dexbrompheniramine / pseudoephedrine | dexchlorpheniramine / dextromethorphan / pseudoephedrine | dextromethorphan / diphenhydramine / phenylephrine | dextromethorphan / phenylephrine / triprolidine | dextromethorphan / promethazine | dextromethorphan / pyrilamine | diabetic tussin night time formula | diphedryl | diphenhydramine | diphenhydramine / phenylephrine | dixaphedrine | doxylamine | doxylamine / phenylephrine | dristan cold multi symptom formula | drixoral cold and allergy | duraflu | dytan-d | dytan-dm | dytuss | ed a-hist | ed chlor ped jr. | ed chlorped | ed chlorped d | ed-chlortan | elocon | flu & severe cold & cough daytime powder | guaifen dac | h.p. acthar gel | histafed | histex-ac | hydroxyzine | kenalog | kenalog-40 | levocetirizine | loratadine | lortuss ex | medrol | medrol dosepak | methylprednisolone | methylprednisolone dose pack | montelukast | mucinex | mucinex children's cold, cough & sore throat | mucinex fast-max severe cold | mucinex for kids | nalex a 12 | nalex-a | nohist lq | panatuss ped | phena-plus | phenagil | pheniramine / phenylephrine | phenylephrine / promethazine | phenylephrine / triprolidine | poly hist forte | poly-tussin ac | prednisone | promethazine dm | pseudoephedrine / triprolidine | rayos | robitussin peak cold daytime cold + flu | robitussin peak cold nighttime cold + flu | robitussin peak cold nighttime nasal relief | ru-hist forte | scot-tussin allergy | siladryl allergy | singulair | sinus & allergy pe | solu-medrol | sudafed pe pressure+pain+cough | sudafed pe sinus & allergy | sutan-dm | tannic-12 s | theraflu daytime severe cold & cough | theraflu flu & sore throat | theraflu sinus & cold | theraflu warming relief daytime severe cold & cough | triamcinolone | triaminic multi-symptom fever | tricode gf | tusnel c | tussicaps | tussionex pennkinetic | tuzistra xr | twilite | tylenol allergy multi-symptom | tylenol children’s cold + cough + runny nose | tylenol cold & cough nighttime | tylenol cold & flu severe | tylenol cold max day | tylenol cold multi-symptom nighttime liquid | tylenol cold multi-symptom severe | tylenol plus children's cold | tylenol sinus congestion & pain nighttime | valu-dryl | vanacof | vanamine pd | vi-sudo | vicks dayquil cold & flu relief | vicks dayquil severe cold & flu | vicks nyquil cold & flu nighttime relief | vicks nyquil cold & flu nighttime relief (alcohol free) | vicks nyquil d cold and flu nighttime relief | vicks nyquil severe cold & flu | virtussin dac | wal-finate | xyzal",76,76,0,0,0,0,0,0.2,0.0049504950495049506,1.0,0.16958010263680803,0.2,0.009900990099009901,1.0,0.17947710508581732,0.2,0.019801980198019802,1.0,0.18831470104189296,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_arthritis_0004,diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | doxycycline | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib | voltaren | duloxetine | cataflam | cymbalta | naprelan | probenecid,actemra | anakinra | aristocort r | arthritis pain | azathioprine | baricitinib | codeine | corticotropin | cyclosporine | de-sone la | depo-medrol | dexamethasone | dexamethasone intensol | etanercept | h.p. acthar gel | kenalog-40 | kineret | medrol | medrol dosepak | methotrexate | methylprednisolone | methylprednisolone dose pack | prednisone | rayos | solu-medrol | triamcinolone | tylenol cold,255,255,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,1.0,0.1356854453911663,0.1,0.07407407407407407,1.0,0.08756695611670332,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_bronchial_asthma_0005,doxycycline | prednisone | azithromycin | rocephin | tudorza pressair | aclidinium | xopenex | methylprednisolone | omalizumab | ceftriaxone | mometasone | xolair | levalbuterol | primatene mist | intal inhaler | accolate | zafirlukast | guaifenesin | epinephrine | revefenacin,alvesco | beclomethasone | benralizumab | breo ellipta | budesonide / formoterol | ciclesonide | cinqair | codeine | de-sone la | depo-medrol | dexamethasone intensol | difil-g forte | dulera | dupixent | dyphylline / guaifenesin | e pherol | fasenra | fluticasone / umeclidinium / vilanterol | fluticasone / vilanterol | formoterol / mometasone | guaifenesin | kenalog-40 | levalbuterol | medrol dosepak | mepolizumab | montelukast | nucala | prednisone | rayos | reslizumab | salbutamol | singulair | symbicort | tezepelumab | tezspire | triamcinolone | vitamin e | xopenex | xopenex concentrate | xopenex hfa,221,221,0,0,0,0,0,0.2,0.025,1.0,0.21398626473452753,0.2,0.05,1.0,0.21222636597291455,0.2,0.1,1.0,0.20770820883238733,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_common_cold_0006,dexbrompheniramine / pseudoephedrine | drixoral cold and allergy | valacyclovir | valtrex | chlorpheniramine / hydrocodone | tussionex pennkinetic | acyclovir | zutripro | chlorpheniramine / hydrocodone / pseudoephedrine | semprex-d | acrivastine / pseudoephedrine | doxycycline | cyproheptadine | privine | promethazine | prednisone | ephedrine / guaifenesin | astelin | penciclovir | chlorpheniramine / phenylephrine,"a-phedrin | abatuss dmx | acetaminophen / chlorpheniramine | acetaminophen / chlorpheniramine / dextromethorphan | acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine | acetaminophen / chlorpheniramine / phenylephrine | acetaminophen / dexbrompheniramine | acetaminophen / dextromethorphan | acetaminophen / dextromethorphan / diphenhydramine | acetaminophen / dextromethorphan / doxylamine | acetaminophen / dextromethorphan / doxylamine / phenylephrine | acetaminophen / dextromethorphan / doxylamine / pseudoephedrine | acetaminophen / dextromethorphan / guaifenesin / phenylephrine | acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine | acetaminophen / dextromethorphan / phenylephrine | acetaminophen / dextromethorphan / triprolidine | acetaminophen / diphenhydramine / phenylephrine | acetaminophen / pheniramine / phenylephrine | actifed cold and allergy | advil allergy sinus | advil children's allergy sinus | advil sinus congestion & pain | ala-hist ir | ala-hist pe | alahist d | alka-seltzer plus cold formula sparkling original effervescent tablets | allan tannate pediatric | aller-chlor | allerest pe | allergy relief | allermax | altarussin | ambifed cd | amibid la | aphedrid | aprodine | aspirin / chlorpheniramine / phenylephrine | atrovent | benadryl | benadryl allergy plus sinus headache | benylin e | bidex-400 | biotussin dac | bp allergy jr | bromatan plus | brompheniramine / codeine / phenylephrine | c-tanna 12 | c.p.m. | camphor / menthol | capron dm | capron dmt | carbetapentane / chlorpheniramine | cheratussin dac | children's triacting | children's triacting night time | chlo-amine | chlophedianol / dexbrompheniramine | chlophedianol / dexchlorpheniramine / pseudoephedrine | chlor-mal | chlor-trimeton | chlorcyclizine / phenylephrine | chlorex a | chlorex-a 12 | chlorpheniramine | chlorpheniramine / codeine | chlorpheniramine / hydrocodone | chlorpheniramine / ibuprofen / phenylephrine | chlorpheniramine / ibuprofen / pseudoephedrine | chlorpheniramine / phenylephrine | chlorpheniramine / phenylephrine / phenyltoloxamine | chlorpheniramine / phenylephrine / pyrilamine | chlortan | chlortan d | clear cough pm multi-symptom | codar ar | codeine / guaifenesin / pseudoephedrine | codeine / phenylephrine / triprolidine | codimal dm | coditussin dac | complete allergy relief | comtrex cold & cough | comtrex cold and cough maximum strength | comtrex cold and flu maximum strength tablet | comtrex nighttime cold & cough | comtrex severe cold & sinus | conal | conex | contac cold + flu (night formula) | contac cold + flu (night) cooling relief liquid | coricidin hbp cold & flu | coricidin hbp maximum strength flu | coricidin hbp nighttime multi-symptom cold | dallergy | dallergy drops | decorel forte plus | delsym cough & sore throat | delsym cough+ cold day time | delsym cough+ cold night time | delsym night time multi-symptom | deltuss dmx | dexbrompheniramine | dexbrompheniramine / phenylephrine | dexbrompheniramine / pseudoephedrine | dexchlorpheniramine / dextromethorphan / pseudoephedrine | dextromethorphan / diphenhydramine / phenylephrine | dextromethorphan / promethazine | dextromethorphan / pyrilamine | diabetic tussin night time formula | diphedryl | diphenhydramine | diphenhydramine / phenylephrine | dixaphedrine | doxylamine | doxylamine / phenylephrine | dristan cold multi symptom formula | drituss g | drixoral cold and allergy | duraflu | dytan-d | dytan-dm | dytuss | ed a-hist | ed chlor ped jr. | ed chlorped | ed chlorped d | ed-chlortan | fast freeze | fenesin ir | flu & severe cold & cough daytime powder | freeze it | guaifen dac | guaifenesin | guaifenex g | guaifenex la | histafed | histex-ac | ibuprofen / phenylephrine | lortuss ex | mucinex | mucinex children's cold, cough & sore throat | mucinex fast-max night time cold & flu | mucinex fast-max severe cold | mucinex for kids | mucinex nightshift cold & flu | nalex a 12 | nalex-a | nohist lq | panatuss ped | phena-plus | phenagil | pheniramine / phenylephrine | phenylephrine / promethazine | poly hist forte | poly-tussin ac | promethazine dm | pseudoephedrine / triprolidine | robafen | robitussin peak cold daytime cold + flu | robitussin peak cold nighttime cold + flu | robitussin peak cold nighttime nasal relief | ru-hist forte | scot-tussin allergy | scot-tussin expectorant | siladryl allergy | sinus & allergy pe | sudafed pe pressure+pain+cough | sudafed pe severe cold | sudafed pe sinus & allergy | sutan-dm | tannic-12 s | theraflu daytime severe cold & cough | theraflu flu & sore throat | theraflu sinus & cold | theraflu warming relief daytime severe cold & cough | triaminic multi-symptom fever | triaminic softchews cough & sore throat | tricode gf | tusnel c | tussicaps | tussin expectorant | tussionex pennkinetic | tuzistra xr | twilite | tylenol allergy multi-symptom | tylenol children’s cold + cough + runny nose | tylenol children’s cold + cough + sore throat | tylenol cold | tylenol cold & cough nighttime | tylenol cold & flu severe | tylenol cold max day | tylenol cold multi-symptom nighttime liquid | tylenol cold multi-symptom severe | tylenol plus children's cold | tylenol sinus congestion & pain nighttime | valu-dryl | vanacof | vanamine pd | vi-sudo | vicks dayquil cold & flu relief | vicks dayquil severe cold & flu | vicks nyquil cold & flu nighttime relief | vicks nyquil cold & flu nighttime relief (alcohol free) | vicks nyquil d cold and flu nighttime relief | vicks nyquil severe cold & flu | virtussin dac | wal-finate | xpect",511,511,0,0,0,0,0,0.6,0.014492753623188406,1.0,0.6843515475204854,0.4,0.01932367149758454,1.0,0.5224955967919309,0.25,0.024154589371980676,1.0,0.3695398890319235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_diabetes_0007,liraglutide | gabapentin | victoza | tretinoin | clobetasol | desmopressin | pregabalin | pramlintide | humulin r u-500 (concentrated) | duloxetine | nortriptyline | cymbalta | chromium picolinate | byetta | symlin | topiramate | exubera | insulin isophane | ddavp | insulin aspart / insulin aspart protamine,"acarbose | actoplus met | actos | adlyxin | admelog | albiglutide | alogliptin | alogliptin / metformin | alogliptin / pioglitazone | altoprev | amaryl | apidra | avandia | basaglar | bydureon | bydureon bcise | byetta | caduet | canagliflozin | canagliflozin / metformin | chromium picolinate | colesevelam | cr-gtf | crm | cycloset | cymbalta | dapagliflozin | dapagliflozin / metformin | dapagliflozin / saxagliptin | diabeta | duetact | dulaglutide | duloxetine | e pherol | empagliflozin | empagliflozin / linagliptin | empagliflozin / linagliptin / metformin | empagliflozin / metformin | ertugliflozin | ertugliflozin / metformin | ertugliflozin / sitagliptin | exenatide | farxiga | fiasp | flolipid | glimepiride | glimepiride / pioglitazone | glipizide | glipizide / metformin | glucotrol | glucotrol xl | glucovance | glumetza | glyburide | glyburide / metformin | glycron | glynase prestab | glyset | glyxambi | humalog | humalog mix 50/50 | humalog mix 50/50 kwikpen | humalog mix 75 / 25 | humalog mix 75/25 kwikpen | humulin 50/50 | humulin 70/30 | humulin 70/30 pen | humulin n | humulin n pen | humulin r | humulin r u-500 (concentrated) | humulin r u-500 kwikpen | insulin aspart | insulin aspart / insulin aspart protamine | insulin degludec | insulin degludec / liraglutide | insulin detemir | insulin glargine | insulin glargine / lixisenatide | insulin glulisine | insulin inhalation, rapid acting | insulin isophane | insulin isophane / insulin regular | insulin lispro | insulin lispro / insulin lispro protamine | insulin regular | invokamet | invokamet xr | invokana | irenka | janumet | janumet xr | januvia | jardiance | jentadueto | jentadueto xr | kazano | kombiglyze xr | lantus | lantus solostar | levemir | linagliptin | linagliptin / metformin | liraglutide | lixisenatide | lovastatin | lyumjev | metformin | metformin / pioglitazone | metformin / saxagliptin | metformin / sitagliptin | miglitol | mounjaro | myxredlin | nateglinide | nesina | novolin 70 / 30 | novolin n | novolin r | novolog | novolog flexpen | novolog mix 70 / 30 | novolog mix 70/30 flexpen | novolog penfill | onglyza | oseni | ozempic | pioglitazone | pramlintide | prandin | qtern | relion / novolin 70 / 30 | repaglinide | rezvoglar | riomet | rosiglitazone | rybelsus | saxagliptin | segluromet | semaglutide | semglee | sitagliptin | soliqua | starlix | steglatro | steglujan | symlin | symlin pen | symlinpen 120 | symlinpen 60 | synjardy | synjardy xr | tanzeum | toujeo max solostar | toujeo solostar | tradjenta | tresiba | trijardy xr | trulicity | tzield | victoza | vitamin e | welchol | xigduo xr | xultophy | zocor",228,228,0,0,0,0,0,0.4,0.012048192771084338,1.0,0.5087403079104241,0.5,0.030120481927710843,1.0,0.5294438830372382,0.55,0.06626506024096386,1.0,0.5550192639158924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_core_rerank,half1_disease_dimorphic_hemorrhoids_piles_0008,,citrate of magnesia | gavilax | hydrocortisone | phillips' cramp-free,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half1_disease_drug_reaction_0009,,cinolar | cordran tape | dermasorb ta | desowen | oralone | saccharomyces boulardii lyo | triderm,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_core_rerank,half1_disease_fungal_infection_0010,doxycycline | prednisone | metronidazole | nystatin / triamcinolone | azithromycin | rocephin | acidophilus | methenamine | ceftriaxone | naftifine | zyvox | linezolid | methotrexate | nizoral topical | naftin | mycolog ii | hiprex | lactobacillus acidophilus | fluconazole | clindamycin,clioquinol / hydrocortisone,160,160,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
